city,city_ascii,region_id,lat,lng,population,density,id
Oak Park,Oak Park,CA,34.185,-118.7669,13561,1020,1840019198
Lake Wylie,Lake Wylie,SC,35.0997,-81.0678,13560,689.7,1840013518
Marietta,Marietta,OH,39.4241,-81.4465,13559,620.7,1840001545
Blytheville,Blytheville,AR,35.9321,-89.9051,13559,255.7,1840013390
Connersville,Connersville,IN,39.6582,-85.141,13556,658.2,1840007318
Grass Valley,Grass Valley,CA,39.2238,-121.0522,13550,931.1,1840020225
Western Springs,Western Springs,IL,41.8023,-87.9006,13550,1836.8,1840011333
Port Neches,Port Neches,TX,29.9765,-93.9459,13534,567.8,1840020920
Glen Carbon,Glen Carbon,IL,38.758,-89.9822,13532,469.7,1840012795
Lake Forest Park,Lake Forest Park,WA,47.7574,-122.2864,13529,1477.1,1840019837
Sault Ste. Marie,Sault Ste. Marie,MI,46.4817,-84.3723,13523,353.9,1840003938
Royse City,Royse City,TX,32.9762,-96.3175,13512,280.2,1840020718
La Grange Park,La Grange Park,IL,41.8308,-87.8723,13501,2270.6,1840011256
Henderson,Henderson,TX,32.1576,-94.796,13498,424.7,1840020767
Seabrook,Seabrook,TX,29.5751,-95.0235,13487,1005.1,1840022197
Martinsville,Martinsville,VA,36.6826,-79.8636,13476,445.7,1840001727
Hockessin,Hockessin,DE,39.7837,-75.6815,13464,544.9,1840005573
Irondale,Irondale,AL,33.5439,-86.6606,13457,291.4,1840014797
Butler,Butler,PA,40.8616,-79.8962,13452,1847.3,1840000857
Lumberton,Lumberton,TX,30.2562,-94.207,13447,372.5,1840020896
Glenpool,Glenpool,OK,35.9488,-96.0052,13446,484.1,1840020384
Eatontown,Eatontown,NJ,40.2913,-74.0558,13446,806.2,1840003679
Englewood,Englewood,OH,39.8643,-84.307,13441,793,1840008435
Jupiter Farms,Jupiter Farms,FL,26.9222,-80.2189,13437,334,1840042432
Bothell East,Bothell East,WA,47.8064,-122.1844,13437,2424.6,1840041892
River Ridge,River Ridge,LA,29.9593,-90.2202,13435,1890.6,1840013995
Plover,Plover,WI,44.4615,-89.5382,13435,472.1,1840002328
Marshall,Marshall,MO,39.1147,-93.201,13431,492.8,1840008509
Bardstown,Bardstown,KY,37.8175,-85.455,13425,420.1,1840013219
King City,King City,CA,36.2164,-121.133,13419,1407.9,1840020360
Newington,Newington,VA,38.7358,-77.1993,13419,1133.6,1840006021
Lewisville,Lewisville,NC,36.103,-80.4166,13413,374.8,1840016124
Pottsville,Pottsville,PA,40.6798,-76.2091,13413,1255.8,1840002775
Rocky Point,Rocky Point,NY,40.9357,-72.9364,13406,448.1,1840005070
Atlantic Beach,Atlantic Beach,FL,30.3375,-81.4127,13404,1450.8,1840013956
Palos Verdes Estates,Palos Verdes Estates,CA,33.7872,-118.3973,13403,1080,1840020503
Nolensville,Nolensville,TN,35.9572,-86.6719,13393,340.9,1840016219
Elfers,Elfers,FL,28.214,-82.723,13373,1338,1840013122
Forrest City,Forrest City,AR,35.0135,-90.7931,13372,268.2,1840013522
Kilgore,Kilgore,TX,32.398,-94.8602,13364,307.5,1840020747
Lincolnwood,Lincolnwood,IL,42.0054,-87.733,13358,1769.8,1840011259
Coolidge,Coolidge,AZ,32.9363,-111.5254,13347,60.6,1840019367
Tehachapi,Tehachapi,CA,35.1276,-118.4744,13346,478.8,1840021737
Fort Campbell North,Fort Campbell North,KY,36.6631,-87.4764,13323,650,1840073832
Washington,Washington,PA,40.1741,-80.2465,13322,1774,1840003668
Avocado Heights,Avocado Heights,CA,34.0391,-117.997,13322,2373.6,1840028318
Glendale,Glendale,WI,43.1287,-87.9277,13313,863.4,1840003037
Nesconset,Nesconset,NY,40.8467,-73.1522,13313,1357.9,1840005051
Coatesville,Coatesville,PA,39.9849,-75.82,13306,2796,1840001424
Palmetto,Palmetto,FL,27.5251,-82.5749,13304,987,1840015116
Kingston,Kingston,PA,41.2652,-75.8876,13304,2313.2,1840000756
Fruita,Fruita,CO,39.1548,-108.7305,13296,688.3,1840020229
Lake Station,Lake Station,IN,41.5729,-87.2599,13292,556.7,1840008195
Carpinteria,Carpinteria,CA,34.3962,-119.5118,13289,2006.1,1840019187
Superior,Superior,CO,39.934,-105.1588,13283,1304.8,1840022425
Auburn,Auburn,IN,41.3666,-85.0559,13281,630.8,1840007100
Finneytown,Finneytown,OH,39.2159,-84.5144,13271,1250.8,1840034109
Los Alamos,Los Alamos,NM,35.8927,-106.2862,13270,451.1,1840017779
Smithfield,Smithfield,UT,41.8349,-111.8265,13263,802.7,1840021321
Lahaina,Lahaina,HI,20.8848,-156.6618,13261,655.8,1840023234
Bridgetown,Bridgetown,OH,39.1552,-84.6359,13257,1234.5,1840034100
Woodinville,Woodinville,WA,47.757,-122.1477,13247,896.6,1840021121
Las Vegas,Las Vegas,NM,35.6011,-105.2206,13247,644.3,1840020397
Clayton,Clayton,OH,39.8689,-84.3292,13246,275.3,1840010584
Maili,Maili,HI,21.4133,-158.1701,13245,2844.4,1840029522
Andrews,Andrews,TX,32.3207,-102.552,13234,766.5,1840019474
Blue Ash,Blue Ash,OH,39.248,-84.3827,13229,632.1,1840003812
McCalla,McCalla,AL,33.3023,-87.0302,13221,138.1,1840041400
Monfort Heights,Monfort Heights,OH,39.1823,-84.6075,13221,854.2,1840034325
Lincoln,Lincoln,IL,40.1508,-89.372,13217,849.3,1840009447
La Grande,La Grande,OR,45.3242,-118.0865,13212,1128.1,1840019924
Sharon,Sharon,PA,41.234,-80.4998,13203,1341,1840003441
Ridgefield Park,Ridgefield Park,NJ,40.8543,-74.0201,13202,2928.1,1840000898
Carnot-Moon,Carnot-Moon,PA,40.5187,-80.2178,13196,790.3,1840073606
Steamboat Springs,Steamboat Springs,CO,40.4777,-106.8243,13193,509.5,1840021374
Mounds View,Mounds View,MN,45.1071,-93.2076,13187,1255.6,1840007840
Rogers,Rogers,MN,45.1865,-93.5783,13182,200.3,1840008932
Iona,Iona,FL,26.516,-81.9601,13160,791.8,1840028702
Stoughton,Stoughton,WI,42.9237,-89.2225,13158,843.6,1840002901
Azle,Azle,TX,32.8955,-97.5379,13157,568.5,1840019423
Claiborne,Claiborne,LA,32.5379,-92.1981,13147,461.6,1840013811
Jennings,Jennings,MO,38.7231,-90.2644,13129,1517,1840008596
Loveland,Loveland,OH,39.2677,-84.2733,13125,1074.7,1840003809
Jensen Beach,Jensen Beach,FL,27.2437,-80.2423,13108,752.7,1840014190
West Monroe,West Monroe,LA,32.512,-92.1513,13103,598,1840015795
Moody,Moody,AL,33.5986,-86.4963,13100,204.7,1840014770
North Palm Beach,North Palm Beach,FL,26.8217,-80.0576,13096,1548.1,1840018307
Soddy-Daisy,Soddy-Daisy,TN,35.2571,-85.1739,13090,225.1,1840035990
Dover,Dover,OH,40.5304,-81.4806,13083,863.1,1840007217
Harrison,Harrison,AR,36.2438,-93.1198,13081,452.2,1840013327
Newton,Newton,NC,35.663,-81.2335,13081,366.8,1840014523
Grand Terrace,Grand Terrace,CA,34.0312,-117.3132,13079,1384.3,1840020403
Jacksonville,Jacksonville,AL,33.8088,-85.7545,13076,452.9,1840007433
Bedford,Bedford,OH,41.3919,-81.536,13073,907.5,1840003396
Annapolis Neck,Annapolis Neck,MD,38.9409,-76.4997,13059,726.8,1840039445
West Carrollton,West Carrollton,OH,39.6701,-84.2542,13051,774.7,1840059955
Rochester,Rochester,MI,42.6866,-83.1198,13048,1330.7,1840002428
Portland,Portland,TN,36.5921,-86.5239,13031,344.2,1840014418
Lansdowne,Lansdowne,VA,39.0844,-77.4839,13029,1210.8,1840041773
Cambridge,Cambridge,MD,38.5515,-76.0787,13026,446,1840006165
Solana Beach,Solana Beach,CA,32.9943,-117.2574,13025,1504.4,1840021993
North Adams,North Adams,MA,42.6844,-73.1166,13024,244.7,1840000423
Parker,Parker,SC,34.8513,-82.4512,13019,685.4,1840035848
Dorado,Dorado,PR,18.4657,-66.2726,13008,1607.5,1630023736
St. Ann,St. Ann,MO,38.7266,-90.3872,13007,1552.7,1840009771
Green Valley,Green Valley,MD,39.3414,-77.24,12999,279.9,1840133409
Meadville,Meadville,PA,41.6476,-80.1468,12999,1122.6,1840000558
Miami,Miami,OK,36.8878,-94.8711,12997,458.5,1840020346
Oatfield,Oatfield,OR,45.4125,-122.594,12993,1545.3,1840034837
Joppatowne,Joppatowne,MD,39.4181,-76.3516,12992,736.4,1840005665
Montgomeryville,Montgomeryville,PA,40.2502,-75.2405,12988,1081.4,1840005457
South Daytona,South Daytona,FL,29.1657,-81.0055,12984,1366.4,1840015950
Trenton,Trenton,OH,39.4792,-84.462,12973,1104.9,1840003805
Larkspur,Larkspur,CA,37.9393,-122.5312,12972,1591.6,1840020261
Timberlake,Timberlake,VA,37.3167,-79.2481,12972,450.4,1840006437
Bonita,Bonita,CA,32.6651,-117.0296,12970,959.7,1840018015
Sun Village,Sun Village,CA,34.5596,-117.9558,12961,503.2,1840076298
Broussard,Broussard,LA,30.1396,-91.954,12960,264.1,1840013964
Overlea,Overlea,MD,39.3642,-76.5175,12959,1544.5,1840005683
Claremont,Claremont,NH,43.379,-72.3368,12955,116,1840002805
Ridge,Ridge,NY,40.9068,-72.8816,12931,396.2,1840005068
Vadnais Heights,Vadnais Heights,MN,45.057,-93.0748,12931,751.4,1840010004
Sugarland Run,Sugarland Run,VA,39.0309,-77.3762,12928,2432.7,1840024510
Pell City,Pell City,AL,33.561,-86.2669,12923,217.5,1840014771
Big Bear City,Big Bear City,CA,34.2536,-116.7903,12913,152.2,1840017797
Home Gardens,Home Gardens,CA,33.8783,-117.5116,12910,3076,1840017987
Naranja,Naranja,FL,25.5164,-80.4222,12905,3160.7,1840014246
Beaufort,Beaufort,SC,32.4597,-80.7235,12899,212,1840013818
Fords,Fords,NJ,40.5359,-74.3126,12897,2556.8,1840005409
Cornelius,Cornelius,OR,45.5188,-123.051,12893,2107.5,1840018557
Woodhaven,Woodhaven,MI,42.132,-83.2374,12889,755.5,1840001848
Holiday City-Berkeley,Holiday City-Berkeley,NJ,39.9639,-74.2787,12889,790.5,1840073689
Valencia West,Valencia West,AZ,32.1355,-111.1123,12887,494.6,1840074666
Richton Park,Richton Park,IL,41.4816,-87.7387,12867,1176.4,1840011283
New Kingman-Butler,New Kingman-Butler,AZ,35.2645,-114.0091,12858,1008.3,1840037118
Newcastle,Newcastle,WA,47.5304,-122.1633,12855,1048.2,1840019831
El Dorado,El Dorado,KS,37.821,-96.8613,12855,546.9,1840001676
Levelland,Levelland,TX,33.5806,-102.3635,12854,513.2,1840020606
Chino Valley,Chino Valley,AZ,34.7594,-112.412,12854,70.2,1840022753
Weddington,Weddington,NC,35.0228,-80.7383,12851,242.3,1840016459
Bloomsburg,Bloomsburg,PA,41.0027,-76.4561,12850,1235.8,1840000811
Grover Beach,Grover Beach,CA,35.1204,-120.6197,12846,2251.3,1840020414
Florida City,Florida City,FL,25.4418,-80.4685,12844,764.2,1840014250
Webb City,Webb City,MO,37.1412,-94.4676,12843,531,1840010878
Urbana,Urbana,MD,39.3274,-77.3423,12841,614,1840024455
Cheval,Cheval,FL,28.1459,-82.5184,12839,782,1840028977
Northlake,Northlake,IL,41.9142,-87.9054,12836,1487.4,1840008131
Braselton,Braselton,GA,34.1087,-83.8127,12833,356,1840015596
Holly Hill,Holly Hill,FL,29.2442,-81.0465,12833,1195.4,1840015078
Red Bank,Red Bank,NJ,40.348,-74.0672,12825,2662.8,1840001358
White House,White House,TN,36.4648,-86.6666,12820,420.5,1840015274
Guymon,Guymon,OK,36.6903,-101.4774,12804,568.1,1840020350
Harrison,Harrison,OH,39.2584,-84.7868,12801,922.6,1840007381
San Anselmo,San Anselmo,CA,37.9821,-122.5699,12795,1821.8,1840022520
Vinings,Vinings,GA,33.8608,-84.4686,12793,1549.5,1840013687
Greenville,Greenville,OH,40.1043,-84.6209,12785,739.6,1840008366
Fostoria,Fostoria,OH,41.16,-83.4121,12785,672.5,1840000820
Santa Fe,Santa Fe,TX,29.3889,-95.1003,12782,303.3,1840022233
Orangeburg,Orangeburg,SC,33.4928,-80.8671,12779,544.8,1840014812
Suamico,Suamico,WI,44.6354,-88.0683,12774,137,1840000309
Fort Lewis,Fort Lewis,WA,47.0955,-122.5674,12773,489.5,1840073933
Waconia,Waconia,MN,44.8422,-93.7896,12773,898.2,1840010008
Oakland,Oakland,NJ,41.0313,-74.2408,12773,588.2,1840000912
St. Marys,St. Marys,PA,41.4574,-78.5342,12771,47.9,1840000618
Rantoul,Rantoul,IL,40.3031,-88.1549,12766,588.7,1840012227
Oneonta,Oneonta,NY,42.4551,-75.0666,12764,1226.6,1840000405
Brock Hall,Brock Hall,MD,38.8604,-76.7459,12764,423.8,1840024541
Eufaula,Eufaula,AL,31.9102,-85.1505,12753,77.1,1840001685
Orange City,Orange City,FL,28.9348,-81.2881,12748,604.2,1840015075
Emeryville,Emeryville,CA,37.8382,-122.2932,12747,3541.7,1840020291
Cheney,Cheney,WA,47.4901,-117.579,12743,1107.5,1840018398
Baker,Baker,LA,30.5832,-91.1582,12736,608.3,1840013939
D'Iberville,D'Iberville,MS,30.4709,-88.9011,12736,503.2,1840015023
Port Royal,Port Royal,SC,32.3557,-80.7029,12734,301.9,1840016975
Jefferson,Jefferson,GA,34.1373,-83.6021,12727,199.1,1840014723
Mountain Home,Mountain Home,AR,36.3351,-92.384,12722,402.1,1840014452
Athens,Athens,TX,32.2041,-95.8321,12719,274.3,1840019500
Fernandina Beach,Fernandina Beach,FL,30.6571,-81.4511,12697,411.9,1840013929
Lakeland South,Lakeland South,WA,47.2786,-122.2826,12696,982.1,1840074270
Fulton,Fulton,MO,38.8551,-91.951,12691,397.6,1840008560
Lakeside,Lakeside,VA,37.6132,-77.4768,12690,1138.3,1840006392
Dardenne Prairie,Dardenne Prairie,MO,38.7565,-90.7319,12689,972,1840007428
Wickliffe,Wickliffe,OH,41.6072,-81.469,12688,1065.6,1840000546
Moncks Corner,Moncks Corner,SC,33.173,-80.0107,12685,386.1,1840016863
Lexington Park,Lexington Park,MD,38.2528,-76.4424,12681,823.5,1840006231
Mountain Park,Mountain Park,GA,33.8458,-84.1314,12680,879.2,1840143063
Grenada,Grenada,MS,33.7816,-89.813,12675,158.9,1840013717
Paradise Valley,Paradise Valley,AZ,33.5434,-111.9595,12666,364.1,1840022913
Amherst,Amherst,OH,41.4022,-82.2303,12665,664.6,1840000640
Trophy Club,Trophy Club,TX,33.004,-97.1899,12659,1154,1840022993
Verde Village,Verde Village,AZ,34.7119,-111.9941,12658,710.6,1840017843
Winnetka,Winnetka,IL,42.1064,-87.7421,12658,1252.2,1840011317
Florham Park,Florham Park,NJ,40.7773,-74.3953,12655,619.2,1840003582
Dunkirk,Dunkirk,NY,42.4801,-79.3324,12651,1003.2,1840000445
Salisbury,Salisbury,NY,40.7454,-73.5604,12643,2757.1,1840005255
Newington Forest,Newington Forest,VA,38.737,-77.2339,12641,1454.5,1840041848
Artesia,Artesia,NM,32.8497,-104.4268,12637,424.7,1840019443
Goldenrod,Goldenrod,FL,28.6114,-81.2916,12629,1887.6,1840014080
Justice,Justice,IL,41.7495,-87.8345,12625,1723.6,1840011253
San Marino,San Marino,CA,34.1224,-118.1132,12620,1334.9,1840021863
Smyrna,Smyrna,DE,39.2935,-75.6083,12619,723.1,1840005820
Borger,Borger,TX,35.6598,-101.4012,12612,550.7,1840019083
Festus,Festus,MO,38.2194,-90.4097,12609,788.2,1840008652
East Islip,East Islip,NY,40.7257,-73.1869,12596,1243.2,1840005036
North Valley,North Valley,NM,35.1736,-106.6231,12594,741,1840033721
Ottawa,Ottawa,KS,38.5996,-95.2636,12592,460.4,1840003840
Norwalk,Norwalk,IA,41.4895,-93.6913,12592,383.2,1840008213
Byram,Byram,MS,32.189,-90.2861,12591,242.2,1840023049
Nanakuli,Nanakuli,HI,21.3892,-158.1445,12587,1469.9,1840029531
Branson,Branson,MO,36.6509,-93.2636,12579,209.5,1840007659
Geneva,Geneva,NY,42.8645,-76.9826,12577,1165.4,1840000393
Prairie Ridge,Prairie Ridge,WA,47.1438,-122.1408,12575,1096.1,1840037882
Lake Tapps,Lake Tapps,WA,47.2307,-122.1695,12570,382.1,1840041971
Kelso,Kelso,WA,46.1236,-122.8909,12566,580.8,1840018503
Cloquet,Cloquet,MN,46.7221,-92.4923,12563,131.5,1840006646
Brown Deer,Brown Deer,WI,43.1743,-87.975,12562,1053,1840003041
Gaffney,Gaffney,SC,35.0743,-81.6552,12560,591.9,1840013515
Lindsay,Lindsay,CA,36.2082,-119.0897,12551,1813.2,1840020367
Enumclaw,Enumclaw,WA,47.2018,-121.9897,12544,900.5,1840019825
Tamalpais-Homestead Valley,Tamalpais-Homestead Valley,CA,37.8793,-122.5382,12535,1016.1,1840074828
Mendota,Mendota,CA,36.7555,-120.3776,12534,1385.1,1840020321
Melvindale,Melvindale,MI,42.2802,-83.1782,12534,1458.4,1840003986
Fort Atkinson,Fort Atkinson,WI,42.9253,-88.8442,12529,849.7,1840003004
Wilmington,Wilmington,OH,39.4362,-83.8141,12523,371.2,1840010630
Sylacauga,Sylacauga,AL,33.178,-86.2605,12512,231.3,1840015700
Boone,Boone,IA,42.0531,-93.877,12509,530,1840007012
Cascades,Cascades,VA,39.0464,-77.3874,12509,1270.8,1840041712
Lake Norman of Catawba,Lake Norman of Catawba,NC,35.5995,-80.984,12499,489.3,1840073862
Lake Los Angeles,Lake Los Angeles,CA,34.6097,-117.8339,12497,472.7,1840017922
Kewanee,Kewanee,IL,41.2399,-89.9264,12485,738.7,1840008206
Fortuna,Fortuna,CA,40.5862,-124.1419,12480,892.8,1840009553
Georgetown,Georgetown,GA,31.9849,-81.226,12474,587.7,1840134450
Pecos,Pecos,TX,31.3971,-103.5201,12467,207.7,1840020806
Riverview,Riverview,MI,42.1723,-83.1946,12465,1020.2,1840003961
Troy,Troy,MO,38.9708,-90.9714,12463,623.1,1840010689
Commerce,Commerce,CA,33.9963,-118.1519,12459,752.8,1840019239
Lakeland Village,Lakeland Village,CA,33.648,-117.3706,12455,543.2,1840017989
Somerville,Somerville,NJ,40.5696,-74.6092,12453,2004.9,1840001056
Marysville,Marysville,CA,39.1518,-121.5835,12451,1389.7,1840020219
Baraboo,Baraboo,WI,43.4695,-89.7376,12446,637.7,1840002720
Cahokia,Cahokia,IL,38.565,-90.1793,12440,555.6,1840010781
Escanaba,Escanaba,MI,45.7477,-87.09,12439,369,1840003925
Neosho,Neosho,MO,36.8437,-94.3758,12439,295,1840008793
Mays Chapel,Mays Chapel,MD,39.4343,-76.6516,12428,1272.9,1840031492
Harrison,Harrison,WI,44.1935,-88.2941,12418,147.9,1840038103
Kingsburg,Kingsburg,CA,36.5244,-119.5602,12413,1258.5,1840020325
Minooka,Minooka,IL,41.4507,-88.2791,12412,454.4,1840011618
Tucson Estates,Tucson Estates,AZ,32.1792,-111.1266,12411,370.1,1840027929
McComb,McComb,MS,31.2442,-90.4716,12400,419.1,1840015877
Herrin,Herrin,IL,37.7983,-89.0305,12398,511.2,1840007576
North St. Paul,North St. Paul,MN,45.0137,-92.9995,12395,1679.2,1840007843
North Merrick,North Merrick,NY,40.6871,-73.5615,12392,2703.8,1840005242
East Renton Highlands,East Renton Highlands,WA,47.4718,-122.0854,12392,436.3,1840037866
Derby,Derby,CT,41.3265,-73.0833,12387,948.5,1840004847
Leeds,Leeds,AL,33.5436,-86.5639,12385,213,1840005106
Sandy,Sandy,OR,45.3988,-122.2697,12383,1213.9,1840021217
Poquoson,Poquoson,VA,37.1318,-76.3568,12382,304.7,1840003863
Doctor Phillips,Doctor Phillips,FL,28.4474,-81.4914,12368,1250.2,1840013119
Sarasota Springs,Sarasota Springs,FL,27.3087,-82.4746,12366,1883.5,1840029072
Robertsville,Robertsville,NJ,40.3395,-74.2939,12365,776.2,1840026509
Shady Hills,Shady Hills,FL,28.4042,-82.5468,12359,162.8,1840029004
Crestwood,Crestwood,MO,38.5569,-90.3783,12347,1276.5,1840007442
Patchogue,Patchogue,NY,40.7621,-73.0185,12341,2116.3,1840005129
Robinson,Robinson,TX,31.4501,-97.1201,12336,145.8,1840020813
Tega Cay,Tega Cay,SC,35.039,-81.0111,12336,932.1,1840015488
Cypress Lake,Cypress Lake,FL,26.5392,-81.8999,12334,1286.5,1840029032
Tomball,Tomball,TX,30.0951,-95.6194,12333,347,1840022203
Grantsville,Grantsville,UT,40.6148,-112.4777,12331,111.4,1840020146
Lake City,Lake City,FL,30.1901,-82.6471,12325,396.5,1840015029
Fairfax Station,Fairfax Station,VA,38.7942,-77.3358,12322,525.7,1840024566
Scotts Valley,Scotts Valley,CA,37.0555,-122.0118,12317,1007.8,1840021580
Moss Point,Moss Point,MS,30.4241,-88.5289,12282,214.5,1840015016
Webster,Webster,TX,29.5317,-95.1188,12280,678.2,1840022204
El Campo,El Campo,TX,29.2,-96.2723,12280,489.6,1840020966
Conneaut,Conneaut,OH,41.9275,-80.5685,12276,183,1840003337
Beatrice,Beatrice,NE,40.2736,-96.7455,12276,500.4,1840001352
Port Washington,Port Washington,WI,43.3846,-87.8855,12273,782.3,1840002826
Ocean Pines,Ocean Pines,MD,38.3851,-75.1487,12266,772.3,1840006252
Sedro-Woolley,Sedro-Woolley,WA,48.5112,-122.2321,12266,1067.5,1840021066
Woodward,Woodward,OK,36.4247,-99.4058,12246,359.4,1840021636
Hamilton Square,Hamilton Square,NJ,40.2248,-74.6526,12244,1040.8,1840024324
Miller Place,Miller Place,NY,40.9374,-72.9864,12243,753.1,1840005046
Accokeek,Accokeek,MD,38.6745,-77.0023,12241,163.2,1840005943
Madison,Madison,IN,38.7581,-85.3973,12227,526.6,1840009728
New Kensington,New Kensington,PA,40.5712,-79.7523,12222,1210.2,1840001151
Effingham,Effingham,IL,39.1205,-88.5509,12218,453.3,1840008545
Alum Rock,Alum Rock,CA,37.3694,-121.8238,12218,5242.3,1840017638
Río Grande,Rio Grande,PR,18.3789,-65.8388,12216,3434.9,1630023701
Jefferson Hills,Jefferson Hills,PA,40.2926,-79.9329,12215,260,1840001280
Canóvanas,Canovanas,PR,18.3693,-65.9009,12211,1687.1,1630023717
Manatí,Manati,PR,18.4283,-66.4823,12207,2270.9,1630023562
Manchester,Manchester,VA,37.4902,-77.5396,12192,769.7,1840024785
Jerome,Jerome,ID,42.7179,-114.5159,12182,806.7,1840018680
Honeygo,Honeygo,MD,39.4055,-76.4282,12169,762.7,1840147786
El Sobrante,El Sobrante,CA,33.8724,-117.4624,12163,699.5,1840075804
Mitchellville,Mitchellville,MD,38.9358,-76.8146,12160,900.2,1840005951
Newman,Newman,CA,37.3156,-121.0212,12154,2152,1840020288
Portales,Portales,NM,34.1754,-103.3565,12151,568.3,1840020529
New Baltimore,New Baltimore,MI,42.6904,-82.7398,12147,1034.9,1840003090
Minden,Minden,LA,32.6187,-93.2762,12145,309,1840014864
Wyndham,Wyndham,VA,37.6924,-77.6123,12143,1227.8,1840006396
Streator,Streator,IL,41.1245,-88.8297,12135,651.8,1840009271
Edgewood,Edgewood,WA,47.2309,-122.2832,12132,553,1840019852
Lewisburg,Lewisburg,TN,35.451,-86.7901,12131,337,1840014544
Choctaw,Choctaw,OK,35.4802,-97.2666,12130,177.5,1840019152
Middleburg,Middleburg,FL,30.0502,-81.9011,12127,246.9,1840013998
Hasbrouck Heights,Hasbrouck Heights,NJ,40.8618,-74.0741,12120,3048,1840003558
Archdale,Archdale,NC,35.9032,-79.9591,12117,513,1840013399
Palos Heights,Palos Heights,IL,41.6637,-87.7958,12116,1274.9,1840009181
Caño Martin Peña,Cano Martin Pena,PR,18.4309,-66.0507,12112,6617.9,1630142912
Cedarburg,Cedarburg,WI,43.299,-87.9887,12109,925.5,1840002825
Union,Union,MO,38.4399,-90.9927,12108,510.4,1840010769
Manorville,Manorville,NY,40.8574,-72.7915,12106,193.8,1840005088
Blackfoot,Blackfoot,ID,43.194,-112.3454,12106,777.9,1840018650
Glen Rock,Glen Rock,NJ,40.9601,-74.125,12098,1677.7,1840003555
Macedonia,Macedonia,OH,41.3147,-81.4989,12083,473.9,1840000797
Grafton,Grafton,WI,43.3204,-87.948,12081,889.2,1840002823
Gonzales,Gonzales,LA,30.2132,-90.9234,12080,461.7,1840013965
Cottonwood,Cottonwood,AZ,34.7195,-112.0016,12073,284.2,1840019168
Valley Falls,Valley Falls,RI,41.9233,-71.3924,12064,1256.7,1840003295
Centralia,Centralia,IL,38.5224,-89.1232,12061,581.7,1840007465
Garden City,Garden City,ID,43.6526,-116.2743,12056,1123.3,1840020045
Stony Brook,Stony Brook,NY,40.9061,-73.1278,12048,781.4,1840005104
